Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
Canal Nostalgia,16.503358119776173,21.13325164062825,Entertainment,Canal Nostalgia TV,6.318968113746434,Spain,Entertainment,1549.0,12.33015137719332,6.810142450115136,6.398594934535208,88.9,17.667290486278546,13.96,0,0,13,4.6396021048627025,14.816087320884694,9.232297539328226,0.8056500082280477,4.081549356702212e-05
The Slow Mo Guys,16.503358119776173,21.62564982597301,Entertainment,The Slow Mo Guys,5.762051382780177,United States,Education,154.0,16.75879102420843,11.237185138527495,12.206077645517674,88.2,19.609254155938732,14.7,1,0,13,5.1282364122744335,15.866748180265814,13.657804732756642,0.8245899991756934,0.013513719166722839
StudyIQ IAS,16.503358119776173,22.116847001709804,Education,StudyIQ IAS,10.682009354665388,India,Education,106.0,18.126081482817384,12.604516495526891,12.206077645517674,28.1,21.035458374912988,5.36,0,0,8,5.617130629069464,11.434871413135458,15.032380140181083,0.34471999988372515,0.013513719166722839
Chad Wild Clay,16.503358119776173,22.633102519149052,Comedy,Chad Wild Clay,6.54965074223381,United States,Entertainment,154.0,17.408374611163925,11.887250721636997,11.51293546492023,88.2,19.609254155938732,14.7,0,0,17,6.13191923794246,16.084883519615563,14.279873935855239,0.8245899991756934,0.006779686985378761
CollegeHumor,16.503358119776173,22.705073618724317,Comedy,CollegeHumor,8.375860015299594,United States,Comedy,154.0,17.833387975063527,0.0,12.206077645517674,88.2,19.609254155938732,14.7,1,0,17,6.203739469361578,14.329444589630077,0.0,0.8245899991756934,0.013513719166722839
Netflix Jr.,16.503358119776173,22.907328586976263,Education,Netflix Jr.,7.599401333415815,United States,Education,154.0,18.190034127411145,12.66855115696477,11.51293546492023,88.2,19.609254155938732,14.7,0,0,11,6.405624140237552,15.308428354708315,15.085776873780924,0.8245899991756934,0.006779686985378761
Colors Rishtey,16.503358119776173,23.237919906299858,Entertainment,Colors Rishtey,10.064372648053766,India,Entertainment,105.0,19.66657158480501,14.151983508870947,12.899222326086994,28.1,21.035458374912988,5.36,0,0,10,6.735750244138368,13.17359172869121,16.5691713340128,0.34471999988372515,0.026847250036188028
ABC News,16.503358119776173,23.285262335392396,News & Politics,ABC News,11.300115834295553,United States,News,154.0,19.039691495799858,13.518183454717185,11.51293546492023,88.2,19.609254155938732,14.7,0,0,17,6.783037754113398,11.985165108647323,15.93692155557864,0.8245899991756934,0.006779686985378761
Camila Loures,16.503358119776173,22.267628195319904,Music,Camila Loures,8.288785810426928,Brazil,Entertainment,39.0,17.528472706999292,12.007017865994577,11.51293546492023,51.3,19.17473212136165,12.08,0,0,9,5.767402915686151,13.979094584788047,14.44523912339109,0.8620725611041735,0.006779686985378761
Doc Tops,16.496532155171714,21.683840384349956,Entertainment,Doc Tops,6.19644412779452,Ecuador,Entertainment,1.0,16.61334058369945,11.091346218718432,11.51293546492023,44.9,16.670465996814066,3.97,0,0,9,5.192879772957834,15.489435180372341,13.512242316449386,0.6398599788576524,0.006825965070399863
Auron,16.496532155171714,21.92836048806685,People & Blogs,Auron,6.8690144506657065,Spain,Games,14.0,17.919277275275647,12.397936033911247,12.206077645517674,88.9,17.667290486278546,13.96,1,0,10,5.436193947277809,15.060386366773606,14.815517610755176,0.8056500082280477,0.013605652055778624
Jesser,16.496532155171714,22.005187030375566,Gaming,Jesser,7.126890808898808,United States,Entertainment,155.0,18.343734913500555,12.822341481534535,12.899222326086994,88.2,19.609254155938732,14.7,0,0,11,5.512698311267479,14.87910010201342,15.231897801980214,0.8245899991756934,0.02702867238791931
Planeta das Gï¿½ï¿½,16.496532155171714,22.254219118691054,People & Blogs,Planeta das Gï¿½ï¿½,6.858565034791365,Brazil,Entertainment,40.0,16.171352112072437,10.650199196425806,12.206077645517674,51.3,19.17473212136165,12.08,1,0,8,5.760840462956464,15.396705261658521,13.070440411130829,0.8620725611041735,0.013605652055778624
PrestonPlayz,16.496532155171714,22.475356642492994,Gaming,Preston,8.296546520300614,United States,Entertainment,78.0,18.83739567484187,13.31595617444461,12.206077645517674,88.2,19.609254155938732,14.7,0,0,11,5.981353156567933,14.179060224881514,15.739014553488333,0.8245899991756934,0.013605652055778624
Martin Garrix,16.496532155171714,22.518009548224725,Music,Martin Garrix,5.902633333401366,United States,Music,155.0,17.385831704100887,11.864293351358109,12.206077645517674,88.2,19.609254155938732,14.7,1,0,12,6.023900605695644,16.618112255128125,14.28138128351701,0.8245899991756934,0.013605652055778624
O Reino Infantil,16.496532155171714,23.13759821531489,Music,O Reino Infantil,7.095893221097532,Brazil,Music,40.0,18.514762906415584,12.993395271417636,11.51293546492023,51.3,19.17473212136165,12.08,0,0,9,6.642370911474629,16.042533945787316,15.419011078922653,0.8620725611041735,0.006825965070399863
Fifth Harmony,16.496532155171714,22.796723124516568,Music,Fifth Harmony,4.219507705176107,United States,Music,155.0,17.443365336813564,11.921725007667265,12.206077645517674,88.2,19.609254155938732,14.7,1,0,10,6.302025308415764,18.59203051342512,14.338522229326983,0.8245899991756934,0.013605652055778624
Mis Pastelitos,16.496532155171714,21.73519497366225,Howto & Style,Mis Pastelitos,6.403574197934815,Mexico,Music,27.0,17.740982736449244,12.219487265827034,11.51293546492023,40.2,18.651903768245116,3.42,0,0,9,5.243956200900741,15.333277995772292,14.625551934835478,0.814408236023,0.006825965070399863
Noman Official,16.496532155171714,22.432689119250767,Comedy,Noman Official,6.329720905522696,India,Film,106.0,18.750818682628786,13.229424246641315,13.122365377402328,28.1,21.035458374912988,5.36,0,0,4,5.938795711928396,16.104752436683867,15.653310541521206,0.34471999988372515,0.03367321510658789
LEGENDA FUNK,16.489659276356317,21.61555813213434,Music,LegendaFUNK,0.0,Brazil,Music,-1.0,17.975720900750336,0.0,12.206077645517674,51.3,19.17473212136165,12.08,1,1,10,5.131822221479749,0.0,0.0,0.8620725611041735,0.0136988443581619
Like Nastya Stories,16.489659276356317,22.66128314532325,Entertainment,Like Nastya Stories,6.173786103901937,United States,Entertainment,156.0,17.2147393699306,11.693587311874056,12.206077645517674,88.2,19.609254155938732,14.7,1,0,4,6.173709603993134,16.489582616739145,14.085691118521876,0.8245899991756934,0.0136988443581619
les boys tv2,16.489659276356317,22.244373555716162,Entertainment,les boys tv2,6.118097198041348,United States,Film,156.0,13.016062419669446,7.496097345175956,12.206077645517674,88.2,19.609254155938732,14.7,1,0,6,5.757877152536836,16.12848152898145,9.918425424900335,0.8245899991756934,0.0136988443581619
Lotus Music,16.489659276356317,21.276650466331013,Entertainment,Lotus Music,6.244166900663736,India,Tech,107.0,16.952481986625074,11.430641079947755,11.51293546492023,28.1,21.035458374912988,5.36,0,0,2,4.795294198441429,15.034427495850984,13.845943735110197,0.34471999988372515,0.0068728792877620366
IDEIAS INCRï¿½ï¿½,16.489659276356317,21.990745681303643,Howto & Style,IDEIAS INCRï¿½ï¿½,8.599878558034845,Brazil,Howto,41.0,14.85861048906288,9.34145634983372,12.206077645517674,51.3,19.17473212136165,12.08,1,0,6,5.505160497196176,13.391052796856531,11.757446872843532,0.8620725611041735,0.0136988443581619
Reaction Time,16.489659276356317,22.172579111043394,Entertainment,Reaction Time,7.4489161025442,United States,Entertainment,156.0,16.10905500721434,10.586609649448985,12.206077645517674,88.2,19.609254155938732,14.7,1,0,8,5.686317729981508,14.724245652944969,13.008076473152155,0.8245899991756934,0.0136988443581619
BBC News,16.489659276356317,22.248971436343272,News & Politics,BBC News,9.850772194864133,United Kingdom,News,26.0,18.009293147481532,12.48786616443145,11.51293546492023,60.0,18.0177285657893,3.85,0,0,17,5.762460547163377,12.398256074914327,14.914523099853708,0.8365199929587164,0.0068728792877620366
Eli Kids - Cartoons & Songs,16.489659276356317,22.296285270554616,Entertainment,Eli Kids - Cartoons & Songs,6.406879986069314,United States,Music,156.0,18.82107301361181,13.299674067415213,12.899222326086994,88.2,19.609254155938732,14.7,0,0,5,5.809629109587181,15.891056937804208,15.725393893648185,0.8245899991756934,0.02721256352488474
Boram Tube ToysReview [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,16.489659276356317,22.33567699988727,People & Blogs,Boram Tube ToysReview [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,6.428105272684596,South Korea,People,14.0,15.416916500313993,9.893487720457795,12.206077645517674,94.3,17.761144320124682,4.15,1,0,7,5.848905010647666,15.909188665463216,12.315827989765994,0.8143000096424038,0.0136988443581619
Aadishakti Films,16.489659276356317,22.56234163907368,Music,Aadishakti Films,8.474494436883122,India,Music,107.0,17.695980995520426,12.174587138384211,12.206077645517674,28.1,21.035458374912988,5.36,0,0,7,6.07498476108229,14.088056709948331,14.583162524793948,0.34471999988372515,0.0136988443581619
Telemundo,16.489659276356317,22.87301393861315,Entertainment,Telemundo,9.86276971925757,United States,Entertainment,156.0,17.69263153209352,12.1709686470671,12.206077645517674,88.2,19.609254155938732,14.7,1,0,16,6.385042751400491,13.010298535676998,14.583348148171147,0.8245899991756934,0.0136988443581619
GMM25Thailand,16.489659276356317,22.962239133074604,Entertainment,GMM25Thailand,11.136149849324493,Thailand,Entertainment,13.0,17.635900636199672,12.114510931441727,11.51293546492023,49.3,18.05864262960575,0.75,0,0,12,6.47412396692887,11.826111170689925,14.539720748683399,0.506919999605892,0.0068728792877620366
TV9 Bharatvarsh,16.489659276356317,23.05575141428746,People & Blogs,TV9 Bharatvarsh,12.589690838208329,India,News,106.0,19.852125321710727,14.346139397261565,13.45883704259595,28.1,21.035458374912988,5.36,0,0,5,6.5674985035644164,10.466092469503705,16.749367480991666,0.34471999988372515,0.04714677842570199
Maroon5VEVO,16.489659276356317,23.721124423294253,Music,Maroon5VEVO,4.997212273764115,United States,Music,156.0,18.40236402235132,12.880803787035994,12.206077645517674,88.2,19.609254155938732,14.7,1,0,14,7.232188414343511,18.73069184380001,15.298341846126313,0.8245899991756934,0.0136988443581619
Saad Lamjarred | ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,16.489659276356317,22.185475883517775,Music,Saad Lamjarred | ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5.176149732573829,Morocco,Music,1.0,17.44190274567841,11.92039522907888,12.206077645517674,35.9,17.424008274023702,9.02,1,0,11,5.699171035768323,17.01499192903125,14.338640768849087,0.6224512984901882,0.0136988443581619
Hear This Music,16.489659276356317,22.942624572101504,Music,Hear This Music,3.6888794541139363,Unknown,Music,4.0,17.690724361008325,12.169413847867123,11.51293546492023,68.0,19.609254155938732,9.02,0,0,7,6.454539966551898,19.279062930101652,14.583487343095767,0.8245899991756934,0.0068728792877620366
Lilly Singh,16.489659276356317,21.981062521011157,Comedy,Lilly Singh,6.970730078143525,Canada,Comedy,8.0,15.488674348931369,9.966509298952284,12.206077645517674,68.9,17.42621174442237,5.56,1,0,13,5.495516896517494,15.011272153298838,12.38756469170864,0.827976257881404,0.0136988443581619
ýýýýýýýýýýýýýýýýýýýýý,16.48273883399067,20.212697295132024,Entertainment,ýýýýýýýýýýýýýýýýýýýýý,5.8998973535824915,South Korea,Entertainment,14.0,14.130322027731049,8.612685172875459,12.611541086966115,94.3,17.761144320124682,4.15,0,0,6,3.7536690309739655,14.315544032339586,11.028433383156079,0.8143000096424038,0.02061928720273568
Gyan Gamingï¿½,16.48273883399067,21.52262801893721,Gaming,Gyan Gamingï¿½,8.034955024502159,India,Games,107.0,16.446751778368583,10.925956465688445,11.51293546492023,28.1,21.035458374912988,5.36,0,0,6,5.046342849921031,13.487998373077408,13.345668515662664,0.34471999988372515,0.006920442844573781
Drawblogs,16.48273883399067,21.21172403391614,Entertainment,Drawblogs,5.991464547107982,Peru,Entertainment,1.0,13.81750955863044,8.294299608857235,12.206077645517674,70.7,17.297072257116447,3.31,1,0,9,4.7377818968071415,15.222762861227773,10.716659698193956,0.7809900095824565,0.013793322132335818
NOBRU,16.48273883399067,19.678469135259746,Gaming,nobru,1.0986122886681096,Unknown,People,-1.0,1.0986122886681096,0.009950330853168083,0.6931471805599453,68.0,19.609254155938732,9.02,0,1,17,3.235851267720916,18.98532195754262,0.08617769624105234,0.8245899991756934,6.944444203317913e-08
ýýýýýýýýýýýý ýýýýýýýýýýýý I ýýýýýý ýý ýýýýýýýýýý,16.48273883399067,21.812660512311606,Entertainment,ýýýýýýýýýýýý ýýýýýýýýýýýý I ýýýýýý ýý ýýýýýýýýý,5.945420608606575,Saudi Arabia,Entertainment,6.0,15.357312035677833,9.83633227734872,12.206077645517674,68.0,17.349737969089443,5.93,1,0,6,5.334754499933944,15.869861265024527,12.25629511679123,0.8406499981557422,0.013793322132335818
Cyprien,16.48273883399067,21.85022407160759,Comedy,Cyprien,5.407171771460119,France,Comedy,2.0,16.250614118247142,10.729875458480967,12.206077645517674,65.6,18.021096628854824,8.43,1,0,16,5.372140305152008,16.447546761343144,13.14939666311494,0.8070899970350383,0.013793322132335818
Rclbeauty101,16.48273883399067,22.08432254892049,Comedy,Rclbeauty101,6.139884552226255,United States,Entertainment,157.0,15.971450186411177,10.448743588106625,12.206077645517674,88.2,19.609254155938732,14.7,1,0,13,5.605268997105464,15.94659561328629,12.87030838926236,0.8245899991756934,0.013793322132335818
Coke Studio,16.48273883399067,22.118455202951928,Music,Rohail Hyatt,6.111467339502679,United States,Music,962.0,15.084428332066341,9.561067663645012,9.210440366976517,88.2,19.609254155938732,14.7,0,0,15,5.639278207499856,16.009207731443517,11.982935344196433,0.8245899991756934,0.0006942034294757837
Indore Physical Academy,16.48273883399067,22.147921839919633,People & Blogs,Indore Physical Academy,7.516977224604321,India,People,107.0,18.06983166806914,12.548246454396082,12.206077645517674,28.1,21.035458374912988,5.36,0,0,9,5.668641600979923,14.631488978969957,14.975155542038209,0.34471999988372515,0.013793322132335818
Rosanna Pansino,16.48273883399067,22.24871952303449,Howto & Style,Rosanna Pansino,7.130098510125578,United States,Howto,157.0,17.099537253945524,11.577785809317154,12.206077645517674,88.2,19.609254155938732,14.7,1,0,13,5.769108184577283,15.119422245355452,14.014362236381235,0.8245899991756934,0.013793322132335818
Harry Styles,16.48273883399067,22.46183977579496,People & Blogs,harrystyles,0.0,United States,Games,7574.0,17.975720900750336,0.0,12.206077645517674,88.2,19.609254155938732,14.7,1,0,10,5.981628913933728,0.0,0.0,0.8245899991756934,0.013793322132335818
Vlad and Niki PRT,16.48273883399067,22.60170478170201,Entertainment,Vlad and Niki PRT,6.248042874508429,United States,Entertainment,157.0,17.506612565375807,11.985432208809083,12.206077645517674,88.2,19.609254155938732,14.7,1,0,5,6.1211643292477715,16.355598094927117,14.391955930630372,0.8245899991756934,0.013793322132335818
RS 1313 SHORTS,16.48273883399067,22.8042034201229,Entertainment,RS 1313 SHORTS,8.635687085464026,India,Entertainment,108.0,19.17510645483691,13.653698437441703,12.206077645517674,28.1,21.035458374912988,5.36,0,0,3,6.32326035136333,14.168694704211882,16.073318030756198,0.34471999988372515,0.013793322132335818
Zig & Sharko,16.48273883399067,22.92314831748196,Film & Animation,Zig & Sharko,6.88653164253051,Unknown,Film,-1.0,17.95369656756727,12.432415074973783,11.51293546492023,68.0,19.609254155938732,9.02,0,1,8,6.442004033965578,16.037638755714546,14.849371325034047,0.8245899991756934,0.006920442844573781
SelenaGomezVEVO,16.48273883399067,23.15896412000548,Music,SelenaGomezVEVO,5.231108616854587,United States,Music,157.0,18.300285560857507,12.77874849269723,12.206077645517674,88.2,19.609254155938732,14.7,1,0,14,6.677485088620028,17.933217462486546,15.210269245389174,0.8245899991756934,0.013793322132335818
ZEE5,16.48273883399067,23.641878777624797,Entertainment,ZEE5,11.526848093810585,India,Entertainment,108.0,18.8248049601333,13.30335238007561,11.51293546492023,28.1,21.035458374912988,5.36,0,0,5,7.159917433852104,12.115046022053082,15.725142095922187,0.34471999988372515,0.006920442844573781
Super Polina,16.475770165160203,22.286975396678763,People & Blogs,Super Polina,6.3578422665081,United States,Entertainment,158.0,12.93307762680874,7.438971592395862,11.51293546492023,88.2,19.609254155938732,14.7,0,0,9,5.814194648128825,15.930867856363715,9.83633227734872,0.8245899991756934,0.00696866931609334
Rebecca Zamolo,16.475770165160203,22.577755824484502,Comedy,RebeccaZamolo,0.6931471805599453,United States,Entertainment,6342.0,17.975720900750336,0.0,12.206077645517674,88.2,19.609254155938732,14.7,1,0,12,6.104221645982438,22.577755824484502,0.0,0.8245899991756934,0.013889112160667122
Wish 107.5,16.468752592994022,22.523079116997604,Music,Wish 107.5,7.508787170634276,Philippines,Music,8.0,17.953201940649393,12.431617311859128,12.206077645517674,35.5,18.49872098032555,2.15,1,0,9,6.056671525291116,15.014840643549709,14.849406887531407,0.47149000179112155,0.01398624197473989
Invento na Hora,16.468752592994022,22.119584042801417,Film & Animation,Invento na Hora,7.156176637480615,Brazil,Entertainment,43.0,16.76147474183551,11.239816684367907,12.206077645517674,51.3,19.17473212136165,12.08,1,0,9,5.654339951338352,14.964188057713026,13.66037722882862,0.8620725611041735,0.01398624197473989
SIS vs BRO,16.468752592994022,22.665445114089152,Entertainment,SiS,4.110873864173311,Ukraine,Entertainment,2460.0,4.663439094112067,0.35065687161316933,2.3978952727983707,82.7,17.608415647179292,8.88,0,0,7,6.19872667512739,18.571100560327128,1.7369512327330598,0.6947300060121453,7.042251041461192e-07
NikkieTutorials,16.468752592994022,21.298934332530607,Howto & Style,NikkieTutorials,6.776506992372183,Netherlands,Entertainment,2.0,17.39719450830345,11.875490030985144,12.206077645517674,85.0,16.668114160567338,3.2,1,0,15,4.83813516680663,14.523568733631818,14.280627893698219,0.9187599846534182,0.01398624197473989
TommyInnit,16.468752592994022,21.457934518355003,Gaming,TommyInnit,5.83773044716594,United Kingdom,Games,27.0,17.809869043729705,12.288578471082884,12.206077645517674,60.0,18.0177285657893,3.85,0,0,8,4.995970137481798,15.62312394485793,14.7063197761474,0.8365199929587164,0.01398624197473989
E-MasterSensei,16.468752592994022,22.0895002236742,Gaming,E-MasterSensei,7.170888478512505,Mexico,Games,28.0,17.612683744147578,12.091228412360461,12.206077645517674,40.2,18.651903768245116,3.42,0,0,7,5.624363089421777,14.919381011554771,14.491664670716913,0.814408236023,0.01398624197473989
infobells - Kannada,16.468752592994022,22.603341436200758,Education,infobells - Kannada,6.073044534100405,India,Education,110.0,18.769138022176367,13.24776355108786,12.611541086966115,28.1,21.035458374912988,5.36,0,0,9,6.136753185450939,16.532603774112207,15.667879119476417,0.34471999988372515,0.02090668481931367
Crazy Frog,16.468752592994022,22.795975024853966,Music,CrazyFrog,0.0,Unknown,Games,-1.0,17.975720900750336,0.0,12.206077645517674,68.0,19.609254155938732,9.02,1,1,18,6.329007897633339,0.0,0.0,0.8245899991756934,0.01398624197473989
The Dodo,16.468752592994022,23.022256158284044,Pets & Animals,Dorukhan Gï¿½ï¿½ï,2.1972245773362196,Unknown,Entertainment,-1.0,8.883085524404578,3.4011973816621555,1.791759469228055,68.0,19.609254155938732,9.02,0,1,17,6.554927734863115,20.942814617306727,5.783825182329737,0.8245899991756934,3.5211261406468425e-07
SEVENGERS,16.468752592994022,23.049430059228566,Comedy,SEVENGERS,6.771935555839602,India,Comedy,110.0,19.723316286518518,14.220976332738882,12.899222326086994,28.1,21.035458374912988,5.36,0,0,5,6.582063484983714,16.278640720389866,16.624913313567735,0.34471999988372515,0.02777956410707571
Zee Bangla,16.468752592994022,23.15940186982393,Entertainment,Zee Bangla,11.793575369586431,India,Entertainment,109.0,17.908637729466903,12.387147592295292,12.206077645517674,28.1,21.035458374912988,5.36,0,0,15,6.691891051643632,11.365845637637111,14.816216332600751,0.34471999988372515,0.01398624197473989
DangMattSmith,16.468752592994022,21.92256942060785,Entertainment,DangMattSmith,7.45298232946546,United States,Entertainment,159.0,16.372892973581685,10.851296331126829,12.206077645517674,88.2,19.609254155938732,14.7,1,0,12,5.458087702243561,14.470167488703241,13.271819052927366,0.8245899991756934,0.01398624197473989
Neha Kakkar,16.46168542627038,21.480114647298038,Music,Neha Kakkar,5.0106352940962555,India,Music,110.0,17.05829824193366,11.536651757164861,11.51293546492023,28.1,21.035458374912988,5.36,0,0,11,5.02502241762608,16.476168410785657,13.931693202566677,0.34471999988372515,0.0070671672230924526
#Refugio Mental,16.46168542627038,22.00279224131665,Entertainment,#Refugio Mental,6.741700694652055,Unknown,Entertainment,-1.0,15.753100619454564,10.232827270254802,12.206077645517674,68.0,19.609254155938732,9.02,1,1,10,5.54502139701002,15.262273116763213,12.652042897966872,0.8245899991756934,0.014084739881739002
ýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýý,16.46168542627038,22.08941394910396,Entertainment,ýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýý,4.189654742026425,Unknown,Entertainment,-1.0,9.92093446613985,4.406719247264253,4.890349128221754,68.0,19.609254155938732,9.02,0,1,6,5.631318876419537,17.915026695533932,6.821107472256465,0.8245899991756934,9.3616583071997e-06
Trap City,16.46168542627038,22.35827984417089,Music,TrapCity,1.3862943611198906,Australia,People,3671.0,4.997212273764115,0.46373401623214017,0.6931471805599453,113.1,17.06458987042364,5.27,0,0,8,5.8993395075460695,21.259667555892683,2.0228711901914416,0.8477933355985393,7.092198330063892e-08
Supercar Blondie,16.46168542627038,22.410694511283303,Autos & Vehicles,Supercar Blondie,6.752270376141742,United Arab Emirates,Autos,7.0,19.68271205974215,14.151983508870947,13.122365377402328,36.8,16.094881270244645,2.35,0,0,16,5.951614183496947,15.659593200331914,16.58182973008354,0.8678899576471243,0.03484673133016816
Yudist Ardhana,16.46168542627038,22.521089700010172,Entertainment,Yudist Ardhana,7.956827122090111,Indonesia,Entertainment,27.0,18.98634676937605,13.464819105753202,12.899222326086994,36.3,19.41468748375534,4.69,0,0,7,6.061737412575464,14.564613374598384,15.891420997634969,0.5607236404348646,0.027973852042406124
Lana Del Rey,16.46168542627038,22.652496989211087,Music,Lana Del Rey,3.784189633918261,United States,Music,160.0,18.724947042256847,13.203576476825239,12.206077645517674,88.2,19.609254155938732,14.7,0,0,12,6.192857702809471,18.891296879618437,15.622700528962357,0.8245899991756934,0.014084739881739002
MalumaVEVO,16.46168542627038,23.66843838814098,Music,MalumaVEVO,5.209486152841421,United States,Music,160.0,18.408952243191735,12.887402779005837,12.206077645517674,88.2,19.609254155938732,14.7,1,0,12,7.207494318994592,18.464431710583515,15.297910464319711,0.8245899991756934,0.014084739881739002
F2Freestylers - Ultimate Soccer Skills Channel,16.46168542627038,21.91125617781771,Sports,F2Freestylers - Ultimate Soccer Skills Channï¿½,6.656726524178391,United Kingdom,Sports,28.0,16.140052916138572,10.61890979160975,12.206077645517674,60.0,18.0177285657893,3.85,1,0,12,5.453859760470539,15.255816064000642,13.038766527911386,0.8365199929587164,0.014084739881739002
Bie The Ska,16.46168542627038,22.255189611594627,Entertainment,Bie The Ska,7.340186835320115,Thailand,Entertainment,14.0,16.341399269461093,10.819798284210286,11.51293546492023,49.3,18.05864262960575,0.75,0,0,17,5.796546907445796,14.91565224879481,13.240325952498099,0.506919999605892,0.0070671672230924526
AM3NlC,16.454567959008102,22.324668094007823,Gaming,AM3NlC,8.65834547117212,Brazil,People,45.0,16.138878288084037,10.616461869895815,12.206077645517674,51.3,19.17473212136165,12.08,1,0,11,5.872918820676918,13.666497469819255,13.037896397054075,0.8620725611041735,0.014184634991956432
Narins Beauty,16.454567959008102,21.518142480012415,Howto & Style,Narins Beauty,6.068425588244111,Sweden,Entertainment,3.0,16.433563182362814,10.911463720944793,12.206077645517674,67.0,16.14624122204927,6.48,1,0,9,5.0698776034238335,15.452034584112534,13.332463836204683,0.8770799886013771,0.014184634991956432
TV Ana Emilia,16.454567959008102,22.26531628895989,People & Blogs,TV Ana Emilia,6.480044561926653,Mexico,Entertainment,29.0,17.10327795318864,11.581527593460411,11.51293546492023,40.2,18.651903768245116,3.42,0,0,9,5.813739112160021,15.786806785813596,14.014116304704732,0.814408236023,0.007117467768863979
ýýýýýýýýýýýý,16.454567959008102,22.76704692491132,Gaming,ýýýýýýýýýýýý,7.701200180857446,Russia,Games,12.0,18.829938656940655,13.308512599332609,12.206077645517674,81.9,18.78791449892918,4.59,0,0,10,6.3142909265878755,15.066299416548897,15.724801327462314,0.7458700031137978,0.014184634991956432
Luli Pampï¿½,16.454567959008102,22.87778067868317,Music,Luli Pampï¿½,5.68697535633982,Spain,Music,15.0,19.122088715034298,13.600584401192519,11.51293546492023,88.9,17.667290486278546,13.96,0,0,11,6.424834906745493,17.194200945320603,16.023235479884875,0.8056500082280477,0.007117467768863979
Gallina Pintadita,16.454567959008102,22.99135790931253,Music,Gallina Pintadita,4.143134726391533,Mexico,Film,29.0,18.072908920781764,12.551437369385376,12.206077645517674,40.2,18.651903768245116,3.42,1,0,12,6.538238105375749,18.864223530581516,14.974935999695294,0.814408236023,0.014184634991956432
ViralHog,16.454567959008102,23.66336314912311,People & Blogs,ViralHog,10.624201260813878,United States,Animals,159.0,21.03368739710082,15.520258832020865,13.910821646859095,88.2,19.609254155938732,14.7,0,0,9,7.209535035973258,13.039188382267444,17.932920409404016,0.8245899991756934,0.07563741420562003
ETV Jabardasth,16.454567959008102,23.329131179390963,People & Blogs,ETV Jabardasth,9.175024026848615,India,Comedy,111.0,18.710241058901847,13.188714629551823,11.51293546492023,28.1,21.035458374912988,5.36,0,0,8,6.8755965067738645,14.154211465268032,15.607136851658195,0.34471999988372515,0.007117467768863979
Zee Telugu,16.454567959008102,23.25672985658713,Entertainment,zeetelugu,1.3862943611198906,India,Music,4651.0,2.0794415416798357,0.0295588022415444,12.206077645517674,28.1,21.035458374912988,5.36,1,0,16,6.803272721615639,22.158117568077785,0.2776317365982795,0.34471999988372515,0.014184634991956432
Crescendo com Luluca,16.454567959008102,22.351339119618725,Entertainment,Crescendo com Luluca,7.176254532017144,Brazil,People,44.0,18.035870855462584,12.514296042962041,11.51293546492023,51.3,19.17473212136165,12.08,0,0,8,5.8995157663059175,15.175849662371986,14.945557235140145,0.8620725611041735,0.007117467768863979
Jazzghost,16.447399470043365,22.459045215016065,Gaming,Jazzghost,8.611593866837723,Brazil,Games,46.0,18.485700408696786,12.964307415212271,11.51293546492023,51.3,19.17473212136165,12.08,0,0,11,6.014092872776461,13.84763431657178,15.379909471801849,0.8620725611041735,0.007168489478612542
karameeshchannel,16.447399470043365,22.93228519479741,Entertainment,karameeshchannel,7.720905251936779,Jordan,Music,3.0,18.288736673721964,12.767404103718484,11.51293546492023,34.4,16.128213789513165,14.72,0,0,11,6.486410967990621,15.211823747595707,15.185955223648124,0.9120300020966781,0.007168489478612542
Darkar Company Studios,16.447399470043365,21.531667695558745,Film & Animation,Darkar Company Studios,5.214935757608986,United States,Comedy,161.0,15.341132201791103,9.820160289946374,12.206077645517674,88.2,19.609254155938732,14.7,1,0,14,5.090442613802584,16.322181623810984,12.239995696974733,0.8245899991756934,0.014285957247476522
Dental Digest,16.447399470043365,22.731526273764533,People & Blogs,Dental Digest,5.783825182329737,Unknown,People,-1.0,19.260358218526584,13.73884655270862,12.611541086966115,68.0,19.609254155938732,9.02,0,1,3,6.285990822534619,16.950782801325897,16.157825945791263,0.8245899991756934,0.021353124470568974
T-Series Regional,16.447399470043365,22.37529452709706,Entertainment,T-Series Regional,9.620859354387026,India,Music,111.0,17.326578300627094,11.804855999911272,11.51293546492023,28.1,21.035458374912988,5.36,0,0,12,5.93055567006797,12.754504394590798,14.220642944059941,0.34471999988372515,0.007168489478612542
