Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
LuisFonsiVEVO,0.10817211224958445,0.894764048546189,Music,LuisFonsiVEVO,0.36342793880719204,United States,Music,133.0,0.7771077070327527,0.7429004764875801,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.25000000000000006,0.8709753188676278,0.779626472494945,0.7760633341224822,0.7871914495325427,0.03977704777395915
Pop Chartbusters,0.1062000552626019,0.8750464297758196,Music,Pop Chartbusters,0.6113276874691187,India,Music,90.0,0.794487318255623,0.766069836405891,0.7573396995666664,28.1,0.9976791355194754,5.36,0,0,0.21153846153846156,0.8053262483484545,0.6283472300946826,0.7960708702630543,0.2050100546163604,0.04001103623939369
Guava Juice,0.1062000552626019,0.8768817739945267,Gaming,Guava Juice,0.598878159914993,United States,Entertainment,134.0,0.7077229469689145,0.6503779524948515,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.3076923076923077,0.8115053622781814,0.636842541025019,0.6951653560551506,0.7871914495325427,0.04001103623939369
EeOneGuy,0.1062000552626019,0.8437239245374327,Entertainment,EeOneGuy,0.46808914007202373,United States,Entertainment,134.0,0.6212039065933033,0.534514523288939,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.17307692307692307,0.6999887769551506,0.6693541575527979,0.5945913077282841,0.7871914495325427,0.04001103623939369
VICE,0.1062000552626019,0.8508305258150749,Entertainment,VICE,0.6554422370457774,United States,Entertainment,134.0,0.7627357221296563,0.7237035413432052,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.3269230769230769,0.7238640773505741,0.5790640997632898,0.7576599995800207,0.7871914495325427,0.02006432011817843
Aayu and Pihu Show,0.1062000552626019,0.8775446770834907,Comedy,Aayu and Pihu Show,0.482828330926627,India,People,90.0,0.8039849247728703,0.7787462381588945,0.7573396995666664,28.1,0.9976791355194754,5.36,1,0,0.09615384615384616,0.8137373163657639,0.6982640426905206,0.8069849433252604,0.2050100546163604,0.04001103623939369
Danny Fitt,0.1062000552626019,0.8786582426818423,People & Blogs,Danny Fitt,0.6148634905013735,United States,Entertainment,134.0,0.8551060529583758,0.8468998530081708,0.8397482946937163,88.2,0.8515167182046919,14.7,0,0,0.1153846153846154,0.8174867813901286,0.6304108954475643,0.8664988324872602,0.7871914495325427,0.13802661983016634
Bispo Bruno Leonardo,0.1062000552626019,0.8405563247569714,Nonprofits & Activism,Bispo Bruno Leonardo,0.6733853436103533,Brazil,Nonprofit,29.0,0.827265205454098,0.8098150417401306,0.8029359086062672,51.3,0.8069853740217376,12.08,0,0,0.1153846153846154,0.6893530063390736,0.5585598896175432,0.834352840535706,0.8326655367243903,0.07955689286137806
DeToxoMoroxo,0.10421629460551696,0.82451005532562,Entertainment,de toxomoroxo,0.05494238558786014,Unknown,Music,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.1153846153846154,0.6363074024342356,0.89298946232978,0.0,0.7871914495325427,0.04024779389548267
Doggy Doggy Cartoons,0.10421629460551696,0.8640780539977766,Entertainment,Doggy Doggy Cartoons,0.0,Unknown,Entertainment,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.07692307692307693,0.7691751713611266,0.0,0.0,0.7871914495325427,0.04024779389548267
deepesh zo,0.10421629460551696,0.8679150106720779,People & Blogs,deepesh zo,0.2962667830544469,Unknown,People,-1.0,0.0,0.0,0.0,68.0,0.8515167182046919,9.02,0,1,0.019230769230769232,0.7820860656946864,0.7862097294287276,0.0025887146234688106,0.7871914495325427,1.260099977520158e-07
Like Nastya IDN,0.10421629460551696,0.8678558146540324,Entertainment,Like Nastya IDN,0.493075746818413,Indonesia,Entertainment,19.0,0.7702186432223213,0.7336835113738485,0.7117436549793702,36.3,0.831576842304121,4.69,0,0,0.057692307692307696,0.7818868545845034,0.682405221625261,0.7690406839920263,0.46706707203478764,0.02018339735246579
Gato Galactico | GALï¿½ï¿,0.10421629460551696,0.8423602851520593,Film & Animation,Gato Galactico | GALï¿½ï¿,0.5792593195335423,Brazil,Entertainment,30.0,0.7715673216033336,0.7355041045147098,0.7117436549793702,51.3,0.8069853740217376,12.08,0,0,0.17307692307692307,0.6961716038690463,0.6097100434572221,0.7689356210844656,0.8326655367243903,0.02018339735246579
Salman Noman,0.10222069053178817,0.8819158276636611,Entertainment,salman Noman,0.10988477117572028,Unknown,Entertainment,-1.0,0.06325628346498768,0.001799559070553808,0.11214116266422156,68.0,0.8515167182046919,9.02,0,1,0.0,0.8299894213821002,0.9096663654058016,0.014730619351375183,0.7871914495325427,1.9600448209940243e-06
CoryxKenshin,0.10222069053178817,0.8673618791987973,Gaming,CoryxKenshin,0.589324014009537,United States,Games,135.0,0.8111789572342331,0.7883558329182236,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.7809928650343453,0.6315264148722367,0.8149628577817576,0.7871914495325427,0.0404873701943748
With Kids[ï¿½ï¿½ï¿½ï¿½ï,0.10222069053178817,0.8756671752025867,Entertainment,With Kids[ï¿½ï¿½ï¿½ï¿½ï,0.541020821614721,United States,Entertainment,135.0,0.7731697783326175,0.7376392855237885,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.19230769230769235,0.8089486312828995,0.6657785330179746,0.7714451754384597,0.7871914495325427,0.020303896417070554
Travis Scott,0.10222069053178817,0.8718124103137116,Music,Travis Scott,0.2091851621975261,United States,Music,1920.0,0.4490995482414842,0.30545525377063726,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.23076923076923078,0.7959718409843348,0.8379985876099436,0.39429082619295197,0.7871914495325427,0.0404873701943748
Tu COSMOPOLIS,0.10222069053178817,0.8546145799427107,People & Blogs,Tu COSMOPOLIS,0.7194017328789127,Mexico,People,19.0,0.7256776002627666,0.674313167843043,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.15384615384615385,0.738114212915633,0.5497402985232188,0.7160575869556389,0.7748388684508181,0.0404873701943748
Ivana Alawi,0.10021310077688117,0.8029682652427825,Entertainment,Ivana Alawi,0.4120594245776525,Philippines,People,5.0,0.7225777125784173,0.6701196354732697,0.7117436549793702,35.5,0.7377053780779417,2.15,0,0,0.07692307692307693,0.5658703604019065,0.6546032912879646,0.7124532846779976,0.3588082429858545,0.020425842930862304
Werever2morro,0.10021310077688117,0.8317436539988216,Entertainment,werever2morro,0.0,Mexico,Games,4248.0,0.7885997468573448,0.0,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.23076923076923078,0.6620825823344685,0.0,0.0,0.7748388684508181,0.040729815772771315
IDEAS EN 5 MINUTOS,0.10021310077688117,0.8423931340849552,Howto & Style,Ideas En 5 Minutos,0.4264381405728957,Spain,Entertainment,2753.0,0.47437684695875537,0.33923635501830657,0.7573396995666664,88.9,0.6524974609911891,13.96,1,0,0.09615384615384616,0.6978196337312931,0.6897521175187667,0.42309549824005666,0.7642133296961922,0.040729815772771315
NMF News,0.10021310077688117,0.8691097165336032,News & Politics,NMF News,0.9217414890055058,India,News,91.0,0.7849825891829425,0.7533965367030172,0.7117436549793702,28.1,0.9976791355194754,5.36,0,0,0.17307692307692307,0.787647948041203,0.45972102726052044,0.7841779085624744,0.2050100546163604,0.020425842930862304
SriBalajiMovies,0.10021310077688117,0.878237598534986,Entertainment,SriBalajiMovies,0.7854081704685208,India,Entertainment,91.0,0.8286198051258371,0.8116199332793709,0.7573396995666664,28.1,0.9976791355194754,5.36,0,0,0.21153846153846156,0.818376452300531,0.5408369179589985,0.8357986341304877,0.2050100546163604,0.040729815772771315
Lahari Music - TSeries,0.10021310077688117,0.8872414366148874,Music,Lahari Music - TSeries,0.7215043789054094,India,Music,91.0,0.8035919011309895,0.7782183940336335,0.7117436549793702,28.1,0.9976791355194754,5.36,0,0,0.21153846153846156,0.8487000602271546,0.5839782548415863,0.807015210736069,0.2050100546163604,0.020425842930862304
Younes Zarou,0.10021310077688117,0.8966494046240056,Entertainment,Younes Zarou,0.6100771414708882,Germany,Entertainment,4.0,0.8919545886287542,0.8968816510192725,0.8562801545677377,70.2,0.7107756735715793,3.04,0,0,0.019230769230769232,0.8803953192605479,0.6523980833448026,0.9092540621586209,0.7255241714245431,0.17956155531464965
Jordan Matter,0.10021310077688117,0.8597413562419474,Entertainment,Jordan Matter,0.477640912521961,United States,Entertainment,136.0,0.8403101461320068,0.8272146852814628,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.7561269927221665,0.6816986456034776,0.8496228001425102,0.7871914495325427,0.060913289550075564
ýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýý,0.09819338049742576,0.8265196243369929,Entertainment,ýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýý,0.47915799437592443,United States,Entertainment,137.0,0.7397162852444628,0.6929939688636391,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.15384615384615385,0.6453466340194897,0.6449231821996833,0.7348042534119965,0.7871914495325427,0.040975182487607856
FailArmy,0.09819338049742576,0.8348773078675497,Comedy,FailArmy,0.4822884983709082,United States,Entertainment,137.0,0.8144742676018724,0.7927402302973277,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.6733680482454814,0.6523356361767472,0.8190622450719739,0.7871914495325427,0.020549263131907098
BBC News Hindi,0.09819338049742576,0.8670389749382796,News & Politics,BBC News Hindi,0.7897840359778494,India,News,92.0,0.8212947400406365,0.8018452975131845,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.25000000000000006,0.7814565578972158,0.5264219066470913,0.8272582603383821,0.2050100546163604,0.06127915532951686
FunFun Toy Doll TV,0.09819338049742576,0.8689604257949592,Entertainment,FunFun Toy Doll TV,0.52324721315956,United States,Entertainment,137.0,0.7444972475977479,0.6993736365257325,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.1153846153846154,0.7879230872675189,0.6678120769166546,0.7393640122705532,0.7871914495325427,0.040975182487607856
Sandra Cires Art,0.09616138220849368,0.8449769619903104,Howto & Style,Sandra Cires Art,0.5545201544810474,United States,Entertainment,138.0,0.7307282399020427,0.6810001780088007,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.21153846153846156,0.7080544470069433,0.6254794482194393,0.7219232335535306,0.7871914495325427,0.04122352345303397
Kaykai Salaider,0.09616138220849368,0.8493500260831385,Comedy,Kaykai Salaider,0.48046203260166676,Thailand,Entertainment,9.0,0.7007260892390689,0.6410399175591409,0.7573396995666664,49.3,0.6926046031024118,0.75,1,0,0.21153846153846156,0.7227477950254932,0.6689668389995198,0.6870477647329667,0.40179214608484853,0.04122352345303397
UFC - Ultimate Fighting Championship,0.09616138220849368,0.8675383388939543,Sports,UFC - Ultimate Fighting Championship,0.7603967203238933,United States,Sports,138.0,0.8219871121942409,0.8027663519048517,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.7839193305050963,0.5423172849192545,0.8280960280879435,0.7871914495325427,0.020674183896288414
Ch7HD,0.09616138220849368,0.8783322137750758,Entertainment,Ch7HD,0.8669021230222522,Thailand,Entertainment,9.0,0.8029439785383203,0.7773572696771801,0.7117436549793702,49.3,0.6926046031024118,0.75,0,0,0.23076923076923078,0.8202557186540848,0.4983608741032684,0.8057329178425717,0.40179214608484853,0.020674183896288414
RCTI - LAYAR DRAMA INDONESIA,0.09616138220849368,0.8918556266561488,Entertainment,RCTI - LAYAR DRAMA INDONESIA,0.05494238558786014,Unknown,People,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.038461538461538464,0.8658054633687838,0.9659283975729536,0.0,0.7871914495325427,0.04122352345303397
Alfredo Larin,0.09616138220849368,0.8944690701339477,Entertainment,Alfredo Larin,0.05494238558786014,Unknown,Entertainment,-1.0,0.0,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.13461538461538464,0.874610592797675,0.968758899725104,0.0025887146234688106,0.7871914495325427,0.04122352345303397
GMMTV OFFICIALï¿½ï¿½,0.09616138220849368,0.8900134620957829,Entertainment,GMMTV OFFICIALï¿½ï¿½,0.7992973607798757,Thailand,Entertainment,9.0,0.8360727228790971,0.8215610883225826,0.7573396995666664,49.3,0.6926046031024118,0.75,0,0,0.23076923076923078,0.859599338608681,0.5463339298253399,0.8443803844522634,0.40179214608484853,0.04122352345303397
Matt Stonie,0.09411695571897916,0.8406002340400845,Entertainment,MattStonie,0.3176416946025925,United States,Entertainment,1874.0,0.43836360818711917,0.2914656054234879,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.23076923076923078,0.6941409656911628,0.7452207333777274,0.3809206188054855,0.7871914495325427,0.041474893078745564
Boyce Avenue,0.09411695571897916,0.864430785540734,Music,Boyce Avenue,0.49116180818609767,United States,Music,139.0,0.7520828673752045,0.7094766201123026,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.2884615384615385,0.7742490926038292,0.6796977011776771,0.7474978670449484,0.7871914495325427,0.041474893078745564
Camila Cabello,0.09411695571897916,0.8646313268925618,Music,Camila Cabello,0.3483264834276833,United States,Music,139.0,0.770077817096849,0.7335055507288736,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7749238772032588,0.7549706993774674,0.7662901142134566,0.7871914495325427,0.020800632757618696
Little Mix,0.09411695571897916,0.8695446826892725,Music,Little Mix,0.44635860567707136,United Kingdom,Music,22.0,0.7654720997337265,0.7273598913806242,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.21153846153846156,0.7914590221982447,0.7087084926725691,0.7637441839693658,0.8016649953515966,0.041474893078745564
SAM SMITH,0.09411695571897916,0.8810873100763267,Music,SAM SMITH,0.43139382337259224,United Kingdom,Entertainment,22.0,0.8019032061832109,0.7759713699150776,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.19230769230769235,0.8303211012720695,0.7290592584059906,0.8044506325231743,0.8016649953515966,0.041474893078745564
Pitbull,0.09411695571897916,0.888899748020253,Music,Pitbull,0.4650062195485175,United States,Music,139.0,0.8030722272261298,0.7775304717172309,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.3076923076923077,0.8566353274615215,0.7198972324100867,0.8057234825336994,0.7871914495325427,0.041474893078745564
Bollywood Classics,0.09411695571897916,0.8675705005591179,Entertainment,Bollywood Classics,0.5767221876966401,India,Music,93.0,0.8278515397559629,0.8105936923680205,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.21153846153846156,0.7848146286076679,0.6383405305306942,0.8350880254434617,0.2050100546163604,0.06202423263549113
Technoblade,0.09411695571897916,0.8116950066441407,Gaming,Technoblade,0.5467473219042943,United States,Games,138.0,0.7305151348834129,0.6807463355156431,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.17307692307692307,0.5973082595797805,0.5934981917105082,0.7216806745105897,0.7871914495325427,0.041474893078745564
W2S,0.09411695571897916,0.8521240982354816,Gaming,W2S,0.5137629061211533,United Kingdom,Entertainment,22.0,0.6500858026458257,0.5733396078334927,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.19230769230769235,0.7328580088361036,0.6545397511616388,0.6281739538548646,0.8016649953515966,0.041474893078745564
Jennifer Lopez,0.09205994806498641,0.8813009321435532,Music,Jennifer Lopez,0.4404625721260274,United States,Music,140.0,0.7881388868466803,0.7576174146031153,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.3269230769230769,0.8318329850636972,0.7245331011007204,0.7878382698355121,0.7871914495325427,0.04172934710972856
Kids Play,0.09205994806498641,0.8723452142417696,Entertainment,Kids Play,0.5062566740646282,United States,Entertainment,140.0,0.7472818081518698,0.7030681390248619,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.07692307692307693,0.8016780045772498,0.6803683399204608,0.7391469862188761,0.7871914495325427,0.04172934710972856
T3ddy,0.09205994806498641,0.834280021339409,Comedy,T3ddy,0.5997034157528108,Brazil,People,31.0,0.7583358835618079,0.7178633421749018,0.7117436549793702,51.3,0.8069853740217376,12.08,0,0,0.19230769230769235,0.673718072411833,0.5902711441339675,0.7545736984671932,0.8326655367243903,0.020928637927271412
JJ Olatunji,0.09205994806498641,0.8461316337031699,Gaming,JJ Olatunji,0.5680348408226145,United Kingdom,Entertainment,23.0,0.7505040709036565,0.7073780258273337,0.7117436549793702,60.0,0.6884115861487217,3.85,0,0,0.21153846153846156,0.7135097406884904,0.6196631861083707,0.7434277084547017,0.8016649953515966,0.020928637927271412
POPS Kids,0.09205994806498641,0.8795269383074729,Music,POPS Kids,0.6563111812764025,Vietnam,Film,2.0,0.8519259321234108,0.8410973129192562,0.7573396995666664,28.5,0.7260160918093717,2.01,0,0,0.15384615384615385,0.8258587589531345,0.6096897602919736,0.862748755005235,0.2311667842305563,0.04172934710972856
Thairath Online,0.09205994806498641,0.894817242326861,News & Politics,Thairath Online,0.9835694250597999,Thailand,News,10.0,0.845856203321136,0.8346152203895769,0.7117436549793702,49.3,0.6926046031024118,0.75,0,0,0.23076923076923078,0.8773645074648317,0.4552609146169837,0.8558587208399183,0.40179214608484853,0.020928637927271412
LEGO,0.09205994806498641,0.9079315032434238,Entertainment,LEGO,0.8219829475962166,Singapore,Entertainment,1.0,0.8161486402855673,0.7949754780708806,0.7573396995666664,84.8,0.4361867793656149,4.11,0,0,0.3269230769230769,0.9215590021939958,0.5538873870491069,0.8209913943993488,1.0,0.04172934710972856
XO TEAM,0.09205994806498641,0.8953929618407813,People & Blogs,XO TEAM Family,0.4159059256773445,United States,People,1776.0,0.44944749982721355,0.3062563265021735,0.4088729976953693,88.2,0.8515167182046919,14.7,0,0,0.038461538461538464,0.8793043427695301,0.7526837444033915,0.3942593843402505,0.7871914495325427,0.0002098495250147312
AdMe,0.09205994806498641,0.849812828030987,Entertainment,Aday Cï¿½ï¿½ï¿½ï¿½ï,0.19006942590600553,Spain,Music,4228.0,0.04181012914526307,0.0012055968060015244,0.7573396995666664,88.9,0.6524974609911891,13.96,1,0,0.3076923076923077,0.7258800237139411,0.8250370942410463,0.008781885746360485,0.7642133296961922,0.04172934710972856
ExtraPolinesios,0.09205994806498641,0.852481326684132,People & Blogs,Extra polinesios,0.08708162085692081,Unknown,People,-1.0,0.25293592608328663,0.06688422937232245,0.0,68.0,0.8515167182046919,9.02,0,1,0.13461538461538464,0.7348499479264855,0.8945786650866016,0.16636344367258882,0.7871914495325427,1.3350758404684188e-07
Dyland PROS,0.08999020344114328,0.8083483797021312,Entertainment,Dyland PROS,0.6293265284288185,Indonesia,Games,21.0,0.702064272994383,0.6428046511151421,0.7573396995666664,36.3,0.831576842304121,4.69,1,0,0.13461538461538464,0.587710090384735,0.5467022186678769,0.6885901124463905,0.46706707203478764,0.041986942667474644
Live,0.08999020344114328,0.0,Entertainment,Live,0.0,Unknown,Entertainment,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.13461538461538464,0.0,0.0,0.0,0.7871914495325427,0.041986942667474644
Vlad and Niki ARA,0.08999020344114328,0.8689247239394212,Entertainment,Vlad and Niki ARA,0.49432650424485813,United States,Entertainment,141.0,0.756926726552749,0.7159438541374065,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.057692307692307696,0.7909612516379834,0.6829081462272972,0.7510290867106696,0.7871914495325427,0.021058228315364774
Canal IN,0.08999020344114328,0.8301984025117845,People & Blogs,Canal IN,0.5219441957533727,Brazil,Entertainment,32.0,0.7185399561826705,0.6647397575024319,0.7573396995666664,51.3,0.8069853740217376,12.08,1,0,0.09615384615384616,0.6608223712007699,0.6265124024755959,0.7077555386562189,0.8326655367243903,0.041986942667474644
TWICE,0.08999020344114328,0.8543604845391825,Music,TWICE,0.5568095585973367,Unknown,Music,-1.0,0.8083153284452764,0.7845318123762932,0.7117436549793702,68.0,0.8515167182046919,9.02,0,1,0.1153846153846154,0.7419639307547409,0.6344451105408088,0.8116820584351743,0.7871914495325427,0.021058228315364774
Daily Dose Of Internet,0.08999020344114328,0.8661017778167444,Entertainment,Daily Dose Of Internet,0.5160363254058875,United States,Entertainment,140.0,0.8721374210547148,0.8697114161720434,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7814605413242758,0.6684887735752254,0.886382793110775,0.7871914495325427,0.0627876518499318
FitDance,0.08999020344114328,0.8674868092670917,Music,Fitdance Academy,0.2962667830544469,France,Entertainment,3726.0,0.27229232533032705,0.0843985007113925,0.060275127145557834,65.6,0.6887567570806092,8.43,0,0,0.3076923076923077,0.7861217089417919,0.7857459639017903,0.19013479535022348,0.7659603334546152,7.685204850329375e-07
Panda Shorts,0.08999020344114328,0.8676449057622498,Entertainment,Panda Shorts,0.5155630994795677,Sweden,Sports,2.0,0.8803385859032259,0.8801737653739591,0.9354794353805942,67.0,0.4966149903345538,6.48,0,0,0.038461538461538464,0.7866537893823207,0.6704076766265825,0.8960564325483776,0.8508726450814801,0.5811094342101965
Disney Junior,0.08999020344114328,0.897961398652965,Entertainment,Disney Junior,0.6583350811975791,United States,Entertainment,140.0,0.853737549636114,0.8468998530081708,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.2692307692307693,0.8887566607291796,0.6285976103879664,0.8648633857685272,0.7871914495325427,0.0627876518499318
La Rosa de Guadalupe,0.08999020344114328,0.879048335641371,Entertainment,larosadeguadalupe,0.0,Mexico,Games,4258.0,0.7885997468573448,0.0,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.2692307692307693,0.825044357753362,0.0,0.0,0.7748388684508181,0.041986942667474644
sagar kalra (Shorts),0.08790756312979564,0.8642256577271122,People & Blogs,sagar kalra (Shorts),0.4849516303986811,Unknown,People,-1.0,0.7952020200102283,0.7670227311004513,0.7573396995666664,68.0,0.8515167182046919,9.02,0,1,0.09615384615384616,0.7759489442005132,0.6827269958875395,0.7976087555536299,0.7871914495325427,0.042247738292733136
wifistudy,0.08790756312979564,0.8346344673544279,Education,wifistudy by Unacademy,0.8609604399786819,India,Education,94.0,0.7201158494689572,0.6667999928005736,0.7573396995666664,28.1,0.9976791355194754,5.36,1,0,0.15384615384615385,0.6765009909341226,0.45413864614268,0.7095858867527353,0.2050100546163604,0.042247738292733136
Antrax,0.08790756312979564,0.8347841874156754,Gaming,Antrax,0.5179014728060986,Mexico,Games,23.0,0.6693658334449873,0.5991669752121246,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.13461538461538464,0.6770033581254238,0.6335942158311993,0.6505728393184746,0.7748388684508181,0.042247738292733136
Enes Batur,0.08790756312979564,0.8796169165321394,Gaming,enesbatur,0.0,Unknown,Games,-1.0,0.7885997468573448,0.0,0.11786491564864038,68.0,0.8515167182046919,9.02,0,1,0.2884615384615385,0.8277613742432828,0.0,0.0,0.7871914495325427,2.2616967856072595e-06
Totoy kids - Espaï¿½ï,0.08790756312979564,0.8608939533162006,Film & Animation,Totoy kids - Espaï¿½ï,0.4631891747737671,Mexico,Film,23.0,0.8142341519584833,0.7924295802998447,0.7573396995666664,40.2,0.7534040881753246,3.42,0,0,0.09615384615384616,0.7647393097652274,0.6905174888932166,0.8190811124156443,0.7748388684508181,0.042247738292733136
ýýýýýýýýýý,0.08581186542796182,0.8158238315405104,People & Blogs,Kung Fu Padla,0.0,Russia,Games,3309.0,0.7885997468573448,0.0,0.11214116266422156,81.9,0.7673429455374423,4.59,0,0,0.09615384615384616,0.6142835075929495,0.0,0.0,0.6916878398408963,2.0625086710091873e-06
DopeLyrics,0.08581186542796182,0.8802968912560688,Music,DopeLyrics,0.6039004314644791,United States,Music,142.0,0.7034472403779555,0.6446732098216038,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.1153846153846154,0.8308586608795208,0.6379160310240262,0.690207933469454,0.7871914495325427,0.04251179398986619
jeffreestar,0.08581186542796182,0.829070942265818,Howto & Style,jeffreestar,0.48138052616075583,United States,Howto,142.0,0.6305351827736421,0.5471539866919692,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.3076923076923077,0.658644713275833,0.6465224944174071,0.6054411595445381,0.7871914495325427,0.04251179398986619
Lyna,0.08581186542796182,0.864171256259328,Gaming,Lyna,0.6736280168498727,Argentina,Games,12.0,0.7885997468573448,0.7582141691411056,0.7573396995666664,90.0,0.6477339965887814,9.79,0,0,0.15384615384615385,0.7765725664544182,0.5840093119679516,0.7896573497445742,0.9028343046354779,0.04251179398986619
MK MUSIC,0.08581186542796182,0.8772492652722444,Music,MK MUSIC,0.6767790871814018,Brazil,Music,33.0,0.8230636072166855,0.8042116550635653,0.7117436549793702,51.3,0.8069853740217376,12.08,0,0,0.23076923076923078,0.8205956720364894,0.5965268645188475,0.8288894221381494,0.8326655367243903,0.021322284012497836
Unspeakable,0.08581186542796182,0.8766349088506992,Gaming,Unspeakable,0.5295586624503437,United States,People,142.0,0.8317243708800541,0.8157635858009733,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.1153846153846154,0.8185269723349367,0.6728221674958372,0.8392578549303792,0.7871914495325427,0.04251179398986619
Camilo,0.08581186542796182,0.8657085271192553,Music,Camilo,0.38763404800256335,Colombia,Music,8.0,0.7855105763040179,0.7541121834916102,0.7117436549793702,55.3,0.6593647803372147,9.71,0,0,0.23076923076923078,0.7817456433039551,0.7353988251481077,0.7861226069261971,0.7707525062637044,0.021322284012497836
Dear Sir,0.08370294557199909,0.8038525514907656,Education,Dear Sir,0.5114223521764474,India,Education,95.0,0.7438905250628691,0.6985564427714328,0.7573396995666664,28.1,0.9976791355194754,5.36,0,0,0.1153846153846154,0.5751115542783253,0.6034837909520719,0.73940637025394,0.2050100546163604,0.04277917127287798
Narendra Modi,0.08370294557199909,0.8391114774693339,News & Politics,Narendra Modi,0.787651213837075,India,News,96.0,0.8372123120015221,0.8230858752788532,0.8397482946937163,28.1,0.9976791355194754,5.36,0,0,0.2884615384615385,0.6931421824536914,0.49728939568526775,0.845578086132839,0.2050100546163604,0.14743066984614348
Arif muhammad,0.08370294557199909,0.8465601325818225,People & Blogs,Arif muhammad,0.49914104543457327,Indonesia,Comedy,22.0,0.7938311354490122,0.7652077608733402,0.7117436549793702,36.3,0.831576842304121,4.69,0,0,0.09615384615384616,0.7181616041185437,0.6561658822516208,0.7944804111689084,0.46706707203478764,0.02145681083554169
Rotten Tomatoes Trailers,0.08370294557199909,0.8908143890618212,Film & Animation,Rotten Tomatoes Trailers,0.7334869156189403,United States,Film,143.0,0.7469743692930033,0.7027145268408133,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.8670988840775955,0.581586912935443,0.7391706190541584,0.7871914495325427,0.02145681083554169
Volga Video,0.08158063565986584,0.87962122411695,Film & Animation,Volga Video,0.7715339373571104,India,Entertainment,97.0,0.7784595715988349,0.7447062543900913,0.7573396995666664,28.1,0.9976791355194754,5.36,1,0,0.19230769230769235,0.8302132440844078,0.5495845728670553,0.778270655220694,0.2050100546163604,0.043049933213191914
DM - Desi Melodies,0.08158063565986584,0.8603576908686568,Music,DM - Desi Melodies,0.3473418110480275,India,Music,97.0,0.8248527500859978,0.8065968581683726,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.09615384615384616,0.765370058542636,0.7508630414501742,0.8313049576490267,0.2050100546163604,0.0643722936505282
